"mediaID"	"mediaType"	"accessURI"	"format"	"license"	"owner"	"description"	"media_pk"
"P133.2BS_00L12S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P133.2BS_dry_2018_00L12S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P133.2BS_00L12S_11S"
"P133.2BS_00L12S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P133.2BS_dry_2018_00L12S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P133.2BS_00L12S_12S"
"P134.2AL_01L03S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P134.2AL_urban_2018_01L03S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P134.2AL_01L03S_01L"
"P134.2AS_01L03S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P134.2AS_urban_2018_01L03S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P134.2AS_01L03S_01S"
"P134.2AS_01L03S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P134.2AS_urban_2018_01L03S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P134.2AS_01L03S_02S"
"P134.2AS_01L03S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P134.2AS_urban_2018_01L03S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P134.2AS_01L03S_03S"
"P134.2BL_01L07S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P134.2BL_urban_2018_01L07S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P134.2BL_01L07S_01L"
"P134.2BS_01L07S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P134.2BS_urban_2018_01L07S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P134.2BS_01L07S_01S"
"P134.2BS_01L07S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P134.2BS_urban_2018_01L07S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P134.2BS_01L07S_02S"
"P134.2BS_01L07S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P134.2BS_urban_2018_01L07S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P134.2BS_01L07S_03S"
"P134.2BS_01L07S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P134.2BS_urban_2018_01L07S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P134.2BS_01L07S_04S"
"P134.2BS_01L07S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P134.2BS_urban_2018_01L07S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P134.2BS_01L07S_05S"
"P134.2BS_01L07S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P134.2BS_urban_2018_01L07S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P134.2BS_01L07S_06S"
"P134.2BS_01L07S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P134.2BS_urban_2018_01L07S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P134.2BS_01L07S_07S"
"P137.1AS_00L04S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P137.1AS_agriculture_2018_00L04S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P137.1AS_00L04S_01S"
"P137.1AS_00L04S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P137.1AS_agriculture_2018_00L04S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P137.1AS_00L04S_02S"
"P137.1AS_00L04S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P137.1AS_agriculture_2018_00L04S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P137.1AS_00L04S_03S"
"P137.1AS_00L04S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P137.1AS_agriculture_2018_00L04S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P137.1AS_00L04S_04S"
"P137.1BS_00L04S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P137.1BS_agriculture_2018_00L04S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P137.1BS_00L04S_01S"
"P137.1BS_00L04S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P137.1BS_agriculture_2018_00L04S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P137.1BS_00L04S_02S"
"P137.1BS_00L04S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P137.1BS_agriculture_2018_00L04S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P137.1BS_00L04S_03S"
"P137.1BS_00L04S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P137.1BS_agriculture_2018_00L04S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P137.1BS_00L04S_04S"
"P138.1BS_00L08S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P138.1BS_urban_2018_00L08S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P138.1BS_00L08S_01S"
"P138.1BS_00L08S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P138.1BS_urban_2018_00L08S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P138.1BS_00L08S_02S"
"P138.1BS_00L08S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P138.1BS_urban_2018_00L08S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P138.1BS_00L08S_03S"
"P138.1BS_00L08S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P138.1BS_urban_2018_00L08S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P138.1BS_00L08S_04S"
"P138.1BS_00L08S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P138.1BS_urban_2018_00L08S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P138.1BS_00L08S_05S"
"P138.1BS_00L08S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P138.1BS_urban_2018_00L08S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P138.1BS_00L08S_06S"
"P138.1BS_00L08S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P138.1BS_urban_2018_00L08S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P138.1BS_00L08S_07S"
"P138.1BS_00L08S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P138.1BS_urban_2018_00L08S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P138.1BS_00L08S_08S"
"P142.1AS_00L08S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1AS_agriculture_2018_00L08S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1AS_00L08S_01S"
"P142.1AS_00L08S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1AS_agriculture_2018_00L08S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1AS_00L08S_02S"
"P142.1AS_00L08S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1AS_agriculture_2018_00L08S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1AS_00L08S_03S"
"P142.1AS_00L08S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1AS_agriculture_2018_00L08S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1AS_00L08S_04S"
"P142.1AS_00L08S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1AS_agriculture_2018_00L08S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1AS_00L08S_05S"
"P142.1AS_00L08S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1AS_agriculture_2018_00L08S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1AS_00L08S_06S"
"P142.1AS_00L08S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1AS_agriculture_2018_00L08S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1AS_00L08S_07S"
"P142.1AS_00L08S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1AS_agriculture_2018_00L08S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1AS_00L08S_08S"
"P142.1BS_00L16S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_01S"
"P142.1BS_00L16S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_02S"
"P142.1BS_00L16S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_03S"
"P142.1BS_00L16S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_04S"
"P142.1BS_00L16S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_05S"
"P142.1BS_00L16S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_06S"
"P142.1BS_00L16S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_07S"
"P142.1BS_00L16S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_08S"
"P142.1BS_00L16S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_09S"
"P142.1BS_00L16S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_10S"
"P142.1BS_00L16S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_11S"
"P142.1BS_00L16S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_12S"
"P142.1BS_00L16S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_13S"
"P142.1BS_00L16S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_14S"
"P142.1BS_00L16S_15S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_15S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_15S"
"P142.1BS_00L16S_16S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P142.1BS_agriculture_2018_00L16S_16S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P142.1BS_00L16S_16S"
"P144.1AL_01L07S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1AL_wet_2018_01L07S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1AL_01L07S_01L"
"P144.1AS_01L07S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1AS_wet_2018_01L07S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1AS_01L07S_01S"
"P144.1AS_01L07S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1AS_wet_2018_01L07S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1AS_01L07S_02S"
"P144.1AS_01L07S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1AS_wet_2018_01L07S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1AS_01L07S_03S"
"P144.1AS_01L07S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1AS_wet_2018_01L07S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1AS_01L07S_04S"
"P144.1AS_01L07S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1AS_wet_2018_01L07S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1AS_01L07S_05S"
"P144.1AS_01L07S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1AS_wet_2018_01L07S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1AS_01L07S_06S"
"P144.1AS_01L07S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1AS_wet_2018_01L07S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1AS_01L07S_07S"
"P144.1BS_00L08S_01s"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1BS_wet_2018_00L08S_01s.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1BS_00L08S_01s"
"P144.1BS_00L08S_02s"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1BS_wet_2018_00L08S_02s.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1BS_00L08S_02s"
"P144.1BS_00L08S_03s"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1BS_wet_2018_00L08S_03s.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1BS_00L08S_03s"
"P144.1BS_00L08S_04s"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1BS_wet_2018_00L08S_04s.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1BS_00L08S_04s"
"P144.1BS_00L08S_05s"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1BS_wet_2018_00L08S_05s.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1BS_00L08S_05s"
"P144.1BS_00L08S_06s"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1BS_wet_2018_00L08S_06s.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1BS_00L08S_06s"
"P144.1BS_00L08S_07s"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1BS_wet_2018_00L08S_07s.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1BS_00L08S_07s"
"P144.1BS_00L08S_08s"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P144.1BS_wet_2018_00L08S_08s.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P144.1BS_00L08S_08s"
"P146.1AL_01L07S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1AL_urban_2018_01L07S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1AL_01L07S_01L"
"P146.1AS_01L07S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1AS_urban_2018_01L07S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1AS_01L07S_01S"
"P146.1AS_01L07S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1AS_urban_2018_01L07S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1AS_01L07S_02S"
"P146.1AS_01L07S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1AS_urban_2018_01L07S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1AS_01L07S_03S"
"P146.1AS_01L07S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1AS_urban_2018_01L07S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1AS_01L07S_04S"
"P146.1AS_01L07S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1AS_urban_2018_01L07S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1AS_01L07S_05S"
"P146.1AS_01L07S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1AS_urban_2018_01L07S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1AS_01L07S_06S"
"P146.1AS_01L07S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1AS_urban_2018_01L07S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1AS_01L07S_07S"
"P146.1BL_01L19S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BL_urban_2018_01L19S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BL_01L19S_01L"
"P146.1BS_01L19S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_01S"
"P146.1BS_01L19S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_02S"
