"associatedSequences","catalogNumber","collectedBy","collectedByID","collectionCode","collectionID","collectorNumber","dataGeneralizations","dateIdentified","derivationEventID","derivationType","derivedFromMaterialEntityID","digitalSpecimenID","discipline","disposition","eventID","evidenceForOccurrenceID","externalClassificationSource","feedbackURL","geoClassificationCode","geoName","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifiedByID","informationWithheld","institutionCode","institutionID","isPartOfMaterialEntityID","materialCategory","materialEntityID","materialEntityRemarks","materialEntityType","materialReferences","objectQuantity","objectQuantityType","otherCatalogNumbers","ownerInstitutionCode","ownerInstitutionID","preparations","scientificName","scientificNameAuthorship","scientificNameID","taxonID","taxonRank","typeDesignationType","typeStatus","typifiedName","verbatimIdentification","verbatimLabel","vernacularName"
"","RMNH.AVES.200428","","","","","","","","","","","https://doi.org/TEST/ZZ7-K37-418","Zoology","","df60d9432d141e6420cb6bf7a81d23b6","","","https://doi.org/TEST/ZZ7-K37-418","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.200428","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.39880","","","","","","","","","","","https://doi.org/TEST/ZZ7-6N5-K7Y","Zoology","","86fef09af50131f2b3143bbb3fa94818","","","https://doi.org/TEST/ZZ7-6N5-K7Y","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.39880","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.57509","","","","","","","","","","","https://doi.org/TEST/ZZ7-5YE-2JX","Zoology","","23fde573b0c3f2d26883dcedce95827c","","","https://doi.org/TEST/ZZ7-5YE-2JX","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.57509","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.70433","","","","","","","","","","","https://doi.org/TEST/ZZ7-03F-RY7","Zoology","","bc538cf5669c1e7f3550cbdd2f1711ee","","","https://doi.org/TEST/ZZ7-03F-RY7","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.70433","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.20174","","","","","","","","","","","https://doi.org/TEST/ZZ6-Q2X-QFK","Zoology","","34359e9b5f22e16b9aefad3c249f569b","","","https://doi.org/TEST/ZZ6-Q2X-QFK","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.20174","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.173954","","","","","","","","","","","https://doi.org/TEST/ZZ6-PW1-DBS","Zoology","","be8770578422aba3431cff8c3f455e0e","","","https://doi.org/TEST/ZZ6-PW1-DBS","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.173954","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.76144","","","","","","","","","","","https://doi.org/TEST/ZZ6-NHF-A8K","Zoology","","b1d7f9cc974076367ce61c6b311dd94e","","","https://doi.org/TEST/ZZ6-NHF-A8K","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.76144","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.168725","","","","","","","","","","","https://doi.org/TEST/ZZ6-LML-4FE","Zoology","","ceb0c866dfefa82e212e1dca295b04b2","","","https://doi.org/TEST/ZZ6-LML-4FE","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.168725","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.42961","","","","","","","","","","","https://doi.org/TEST/ZZ6-GBP-2KW","Zoology","","59853614db89352c195255330d04c669","","","https://doi.org/TEST/ZZ6-GBP-2KW","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.42961","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.30432","","","","","","","","","","","https://doi.org/TEST/ZZ6-ENF-9T9","Zoology","","1feca379e158386bc5d064b65081bcc2","","","https://doi.org/TEST/ZZ6-ENF-9T9","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.30432","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.76237","","","","","","","","","","","https://doi.org/TEST/ZZ6-BVW-PRX","Zoology","","4ed8349dd140b7bb3882c77a9e78f4b8","","","https://doi.org/TEST/ZZ6-BVW-PRX","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.76237","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.164","","","","","","","","","","","https://doi.org/TEST/ZZ6-BJE-MZE","Zoology","","236a7d3e8789170b94ce2efe0c878508","","","https://doi.org/TEST/ZZ6-BJE-MZE","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.164","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.55634","","","","","","","","","","","https://doi.org/TEST/ZZ6-B3H-DMB","Zoology","","607891b98f9c2d7895d087229730103a","","","https://doi.org/TEST/ZZ6-B3H-DMB","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.55634","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.86611","","","","","","","","","","","https://doi.org/TEST/ZZ6-8Y5-NEE","Zoology","","12859f70b8d2c06cf4bf272a014e8637","","","https://doi.org/TEST/ZZ6-8Y5-NEE","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.86611","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.155164","","","","","","","","","","","https://doi.org/TEST/ZZ5-ZXJ-CRN","Zoology","","84bf20cf35d1c6c5195082e038d1b195","","","https://doi.org/TEST/ZZ5-ZXJ-CRN","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.155164","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.41335","","","","","","","","","","","https://doi.org/TEST/ZZ5-XDF-PES","Zoology","","4e0049db5dd83e5d28fa4bfb86ad528e","","","https://doi.org/TEST/ZZ5-XDF-PES","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.41335","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.121703","","","","","","","","","","","https://doi.org/TEST/ZZ5-WAW-JG6","Zoology","","5adfe5177f64627fe64b2fef56bf4e9d","","","https://doi.org/TEST/ZZ5-WAW-JG6","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.121703","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.89179","","","","","","","","","","","https://doi.org/TEST/ZZ5-SLE-WS1","Zoology","","a50466216c0a528b69b5266984766df7","","","https://doi.org/TEST/ZZ5-SLE-WS1","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.89179","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.12991","","","","","","","","","","","https://doi.org/TEST/ZZ5-MVQ-7XT","Zoology","","05525eca46e1a9f597e22c78f48e9a29","","","https://doi.org/TEST/ZZ5-MVQ-7XT","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.12991","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.134549","","","","","","","","","","","https://doi.org/TEST/ZZ5-LQD-TMS","Zoology","","10d3ec8b29bd6ea6ed71a8296d544e80","","","https://doi.org/TEST/ZZ5-LQD-TMS","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134549","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.22608","","","","","","","","","","","https://doi.org/TEST/ZZ4-XT8-3PK","Zoology","","250c31ae0d56e40d66816631a42fd7f0","","","https://doi.org/TEST/ZZ4-XT8-3PK","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.22608","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.126199","","","","","","","","","","","https://doi.org/TEST/ZZ4-X7S-WKN","Zoology","","ec8b20f032b3404563aa5dd78633a3ab","","","https://doi.org/TEST/ZZ4-X7S-WKN","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.126199","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.83178","","","","","","","","","","","https://doi.org/TEST/ZZ4-PK3-VJ7","Zoology","","f3e9f38c342ed9f30cb04c89d98eb498","","","https://doi.org/TEST/ZZ4-PK3-VJ7","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.83178","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.85535","","","","","","","","","","","https://doi.org/TEST/ZZ4-ERM-2Y4","Zoology","","e84c2a26f72ba84cb505ee919b1526da","","","https://doi.org/TEST/ZZ4-ERM-2Y4","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.85535","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.13240","","","","","","","","","","","https://doi.org/TEST/ZZ4-98Z-6YZ","Zoology","","42c07808159b25c6af774c16a4aafe30","","","https://doi.org/TEST/ZZ4-98Z-6YZ","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.13240","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.177712","","","","","","","","","","","https://doi.org/TEST/ZZ4-1JE-YC7","Zoology","","ee7b585b25903f836ee2191c17532814","","","https://doi.org/TEST/ZZ4-1JE-YC7","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177712","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.216759","","","","","","","","","","","https://doi.org/TEST/ZZ3-ZFK-8WW","Zoology","","7841bb76da1d4944877629e9acfc9f7c","","","https://doi.org/TEST/ZZ3-ZFK-8WW","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.216759","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.146315","","","","","","","","","","","https://doi.org/TEST/ZZ3-Z7W-TGH","Zoology","","54fd2592b2d26d6a373f393dc1f9c996","","","https://doi.org/TEST/ZZ3-Z7W-TGH","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.146315","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.210840","","","","","","","","","","","https://doi.org/TEST/ZZ3-JQ6-MFZ","Zoology","","0c5cc32d96abb9dc7188966d72e45bb3","","","https://doi.org/TEST/ZZ3-JQ6-MFZ","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.210840","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.195661","","","","","","","","","","","https://doi.org/TEST/ZZ3-HSF-7JS","Zoology","","1abbcc1146c307c2e83b907886df2b41","","","https://doi.org/TEST/ZZ3-HSF-7JS","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.195661","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.50234","","","","","","","","","","","https://doi.org/TEST/ZZ3-FNV-P4Q","Zoology","","03ae6ddd88c41ee51a96cdd0c90ee559","","","https://doi.org/TEST/ZZ3-FNV-P4Q","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.50234","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.48901","","","","","","","","","","","https://doi.org/TEST/ZZ3-ETX-L16","Zoology","","f534ccc4f4aa0a266fc612eafc02bd25","","","https://doi.org/TEST/ZZ3-ETX-L16","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.48901","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.208197","","","","","","","","","","","https://doi.org/TEST/ZZ3-8BH-TTZ","Zoology","","d243eae5d9d5aefedf11ffc5f4601fea","","","https://doi.org/TEST/ZZ3-8BH-TTZ","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.208197","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.20175","","","","","","","","","","","https://doi.org/TEST/ZZ3-1K1-RC9","Zoology","","8a0f97594dbdafc1d9d900eaf3d45376","","","https://doi.org/TEST/ZZ3-1K1-RC9","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.20175","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.27974","","","","","","","","","","","https://doi.org/TEST/ZZ3-0BG-1LG","Zoology","","96c35bb432ee4830e0b86202d9edae93","","","https://doi.org/TEST/ZZ3-0BG-1LG","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.27974","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.122916","","","","","","","","","","","https://doi.org/TEST/ZZ2-XKF-BQS","Zoology","","a02de7b865dc78ae52ecf5f0e0d326ce","","","https://doi.org/TEST/ZZ2-XKF-BQS","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.122916","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.54896","","","","","","","","","","","https://doi.org/TEST/ZZ2-S5V-2V4","Zoology","","10a9366e53b95d614c7de950b3a57f8d","","","https://doi.org/TEST/ZZ2-S5V-2V4","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.54896","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.183417","","","","","","","","","","","https://doi.org/TEST/ZZ2-QF4-YZM","Zoology","","652bcb152f9a6cc36c23a0b02afb1894","","","https://doi.org/TEST/ZZ2-QF4-YZM","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.183417","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.97775","","","","","","","","","","","https://doi.org/TEST/ZZ2-J49-W59","Zoology","","7c23d51fe929d1ed555a3b2b02ae6e57","","","https://doi.org/TEST/ZZ2-J49-W59","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.97775","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.18641","","","","","","","","","","","https://doi.org/TEST/ZZ2-5S0-VWA","Zoology","","51e58d0f60f8574e57c0ac3a0bca52c0","","","https://doi.org/TEST/ZZ2-5S0-VWA","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.18641","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.61675","","","","","","","","","","","https://doi.org/TEST/ZZ2-3DS-KRQ","Zoology","","2140c20afd441915584f6b98beb7c5d4","","","https://doi.org/TEST/ZZ2-3DS-KRQ","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.61675","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.186385","","","","","","","","","","","https://doi.org/TEST/ZZ1-NA2-4MQ","Zoology","","ae46ea65b99677a8304e1b7fd7ef2b69","","","https://doi.org/TEST/ZZ1-NA2-4MQ","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.186385","","","","","","","","","egg","","","","","","","","","","",""
"","ZMA.AVES.10274","","","","","","","","","","","https://doi.org/TEST/ZZ1-M5Z-37T","Zoology","","d5fba46e1210202abd54b54b668cfb93","","","https://doi.org/TEST/ZZ1-M5Z-37T","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.10274","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.134511","","","","","","","","","","","https://doi.org/TEST/ZZ1-J1E-4XV","Zoology","","77afa11a18235ce284b1ec82ae19620c","","","https://doi.org/TEST/ZZ1-J1E-4XV","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134511","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.212830","","","","","","","","","","","https://doi.org/TEST/ZZ1-H4Y-EAR","Zoology","","94757bc571a054decbf32bd7b08be0c5","","","https://doi.org/TEST/ZZ1-H4Y-EAR","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.212830","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.225173","","","","","","","","","","","https://doi.org/TEST/ZZ1-FGH-0F4","Zoology","","96857098e11f7e78805156ab484c8a5b","","","https://doi.org/TEST/ZZ1-FGH-0F4","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.225173","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.126748","","","","","","","","","","","https://doi.org/TEST/ZZ1-90R-QCY","Zoology","","94759e04f921bd04c4e6c90bb919b0e8","","","https://doi.org/TEST/ZZ1-90R-QCY","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.126748","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.39238","","","","","","","","","","","https://doi.org/TEST/ZZ1-8X5-V87","Zoology","","d2fc8125e0e85ffca03e63a706227bfe","","","https://doi.org/TEST/ZZ1-8X5-V87","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.39238","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.162334","","","","","","","","","","","https://doi.org/TEST/ZZ1-6MB-JXW","Zoology","","def69e83f55a7f8a2edeefef63fe2256","","","https://doi.org/TEST/ZZ1-6MB-JXW","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.162334","","","","","","","","","skin (wet specimen)","","","","","","","","","","",""
"","RMNH.AVES.75369","","","","","","","","","","","https://doi.org/TEST/ZZ1-1DW-MR8","Zoology","","347e5d12f0b271b9622dada884b66e9f","","","https://doi.org/TEST/ZZ1-1DW-MR8","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.75369","","","","","","","","","skeleton (whole) (skeletonized)","","","","","","","","","","",""
"","RMNH.AVES.223949","","","","","","","","","","","https://doi.org/TEST/ZZ0-VPH-Q2R","Zoology","","44e7fb1d23529ea7143e58f8488ede16","","","https://doi.org/TEST/ZZ0-VPH-Q2R","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.223949","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.19679","","","","","","","","","","","https://doi.org/TEST/ZZ0-TYA-F87","Zoology","","07857376c65ca01dc199fae9340d840d","","","https://doi.org/TEST/ZZ0-TYA-F87","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.19679","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.32583","","","","","","","","","","","https://doi.org/TEST/ZZ0-J12-0GG","Zoology","","ee922c50444baa6d7fb07ecd67226300","","","https://doi.org/TEST/ZZ0-J12-0GG","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.32583","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.189572","","","","","","","","","","","https://doi.org/TEST/ZZ0-44X-PPS","Zoology","","41e60832f8d7266f227f216d438d58e2","","","https://doi.org/TEST/ZZ0-44X-PPS","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.189572","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.72865","","","","","","","","","","","https://doi.org/TEST/ZZ0-3YY-W1S","Zoology","","b0b30e0e99b7b4262cf9c84c4e6a959f","","","https://doi.org/TEST/ZZ0-3YY-W1S","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.72865","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.95728","","","","","","","","","","","https://doi.org/TEST/ZZ0-36V-61R","Zoology","","00632244f71d7cb870e0b847483f0c6a","","","https://doi.org/TEST/ZZ0-36V-61R","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.95728","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.136964","","","","","","","","","","","https://doi.org/TEST/ZYZ-J4S-QS5","Zoology","","d6f5419580e92cd09c26336a13013c33","","","https://doi.org/TEST/ZYZ-J4S-QS5","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.136964","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.189783","","","","","","","","","","","https://doi.org/TEST/ZYZ-AF0-CNR","Zoology","","ceb0c866dfefa82e212e1dca295b04b2","","","https://doi.org/TEST/ZYZ-AF0-CNR","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.189783","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.22721","","","","","","","","","","","https://doi.org/TEST/ZYZ-23W-PHY","Zoology","","0084b02170713ccbe7015a78c51f5064","","","https://doi.org/TEST/ZYZ-23W-PHY","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.22721","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.150920","","","","","","","","","","","https://doi.org/TEST/ZYY-C3X-XKB","Zoology","","5e855fc297481ced4783a1fd5512d96a","","","https://doi.org/TEST/ZYY-C3X-XKB","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.150920","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.40520","","","","","","","","","","","https://doi.org/TEST/ZYY-ADQ-NN6","Zoology","","e30f1b79d7f13b33dd4e7aaa21495db9","","","https://doi.org/TEST/ZYY-ADQ-NN6","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.40520","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.199695","","","","","","","","","","","https://doi.org/TEST/ZYY-ACQ-R6B","Zoology","","02704c7e58bdeed328111cc8cf81c092","","","https://doi.org/TEST/ZYY-ACQ-R6B","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.199695","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.107565","","","","","","","","","","","https://doi.org/TEST/ZYY-8D5-HE0","Zoology","","a0ca0f09ab146206202bddeb227441f6","","","https://doi.org/TEST/ZYY-8D5-HE0","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.107565","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.108731","","","","","","","","","","","https://doi.org/TEST/ZYX-S7Q-A1S","Zoology","","cdd9d039002cef9ee2068f0dd34feafe","","","https://doi.org/TEST/ZYX-S7Q-A1S","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.108731","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.134385","","","","","","","","","","","https://doi.org/TEST/ZYX-NBR-337","Zoology","","599547e1397aa1bcf9c89229f3e04927","","","https://doi.org/TEST/ZYX-NBR-337","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134385","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.70552","","","","","","","","","","","https://doi.org/TEST/ZYX-MN9-1N7","Zoology","","c97dad0415f3217179e2b9545fc02abc","","","https://doi.org/TEST/ZYX-MN9-1N7","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.70552","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.177249","","","","","","","","","","","https://doi.org/TEST/ZYX-3FT-H9T","Zoology","","1b650bbe8d12e6ad5304c74403ee0f75","","","https://doi.org/TEST/ZYX-3FT-H9T","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177249","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.219421","","","","","","","","","","","https://doi.org/TEST/ZYX-0B5-V6Q","Zoology","","4aa46a356e815b6522d70aa76898b4ef","","","https://doi.org/TEST/ZYX-0B5-V6Q","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.219421","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.13392","","","","","","","","","","","https://doi.org/TEST/ZYW-V44-TPD","Zoology","","a0704cb5dd9b1019c630fb9b2d4b712d","","","https://doi.org/TEST/ZYW-V44-TPD","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.13392","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.53647","","","","","","","","","","","https://doi.org/TEST/ZYW-THZ-2CE","Zoology","","b1b9e9b3586eff042cb740f35b4f1018","","","https://doi.org/TEST/ZYW-THZ-2CE","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.53647","","","","","","","","","skin (air dried)","","","","","","","","","","",""
