"materialEntityID","usagePolicyID"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.107361","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.205463","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.92316","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.156767","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.12416","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.54388","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.34938","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.198327","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.197050","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.229353","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.169996","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.214162","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.64784","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.124655","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.17803","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.57764","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.90239","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.232841","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.58274","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.16512","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.16080","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.44228","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.176556","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.207145","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.132593","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.37049","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.21898","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.203681","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.43896","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.121385","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.66037","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.254986","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.4767","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.54129","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.864","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.65339","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.13756","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.155398","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.33334","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.174197","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.127101","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.226207","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.78301","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.58849","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.19293","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.165038","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.259833","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.123109","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.34486","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.30858","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.57024","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.61737","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.167931","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.61449","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.209337","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.25692","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.175711","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.260514","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.42204","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.37601","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.137978","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.259452.c","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.62266","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.60330.b","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.65519","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.150844","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.108750","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.193421","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.63310","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.64634","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.195764","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.56764","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.38413","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.71433","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.256953","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.P.2133","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.201226","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.64357","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.64827.a","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.123823","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.212253","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134053","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.172405","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.31167","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.183049","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.161504","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.259161","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.44577","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.189355","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.200428","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.39880","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.57509","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.70433","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.20174","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.173954","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.76144","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.168725","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.42961","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.30432","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.76237","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.164","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.55634","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.86611","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.155164","808cd582f6925e3d2842d4f3d3623edc"
