"mediaID","usagePolicyID"
"https://doi.org/TEST/LSQ-AHF-XS5","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/LLZ-XRT-JPF","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/LGC-TRA-EHK","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/LFM-YK1-7CV","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/LC5-691-NS8","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/KZH-JNZ-M91","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/KTN-NPH-C90","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/KM7-2JJ-9XJ","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/KGG-WBH-SDR","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/JH3-C68-DPC","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/J68-TAW-GWZ","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/HZ7-51R-DFM","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/HXP-QMX-JL0","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/HXG-P31-J2Q","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/HPE-N1N-QRX","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/HAM-E6V-Q8G","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/H38-3RW-LRT","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/H1X-9YJ-ZRN","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/GX9-DRD-HCQ","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/GW0-7WA-TKP","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/GP6-D1S-48K","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/GNL-17A-A71","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/GJC-3TH-9BE","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/GFN-HFS-XG3","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/G3X-R4Q-AKH","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/FVR-59Y-SM2","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/FRR-G5A-XJ4","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/FR8-73L-E2T","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/FFH-4L4-YYH","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/FAK-CMV-GFC","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/F4V-M6W-T1B","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/EZT-BA4-ABV","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/EYQ-H4D-HK3","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/ESX-7ZN-4CM","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/EN3-0FA-NTQ","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/EH2-Q9K-VTG","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/E9Y-XAS-XBP","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/E15-RHH-AKQ","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/DYQ-124-BB4","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/DR6-9A1-2SW","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/DQJ-KBR-RTJ","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/DQ9-AHD-AG3","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/D71-2WB-Q4C","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/D3Q-MXA-0RF","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/CNZ-V21-NCF","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/CNC-L85-X0P","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/CH2-E1Y-FVA","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/C2T-FKE-3CN","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/C1N-HSS-NX8","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/BTX-RY8-12V","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/BQR-G85-EPZ","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/BL3-PCX-JT1","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/BDA-G0Y-KXL","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/BBD-F6H-SCH","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/BA8-9X8-FDC","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/B2Q-KCT-36K","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/AQH-39R-07T","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/9GP-07X-Q2M","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/945-VP0-BPR","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/93M-DTF-54R","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/90A-T97-RP5","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/8PD-SD8-GQL","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/8NF-ARN-J90","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/8BA-CTF-LGC","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/7ZD-7Z4-2B1","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/79N-AAW-0RV","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/719-17N-65H","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/6VC-FYD-7MY","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/6M7-HX2-T6X","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/6H1-3T2-MHM","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/682-3KR-RF5","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/62G-NFS-CYH","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/5V0-92W-FRT","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/5G7-DEK-H88","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/5FZ-AJE-GQ2","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/5BK-Q82-5L9","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/5AJ-3ER-NRS","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/55M-VJ5-2TS","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/4WV-XXH-WQ9","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/4WT-790-VPW","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/4W2-6KH-KEH","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/4V3-5HC-W5H","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/4NK-VSY-ZY0","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/4HD-67P-ZWT","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/4F7-ZMY-F7N","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/4CZ-06N-TFM","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/4BF-7YB-KTF","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/49E-MNV-HWM","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/452-5DY-KXH","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/433-TQJ-HAV","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/3TL-Q71-GD5","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/3DG-ZML-6BW","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/2XL-XRK-1CL","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/2TC-P1Z-GH4","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/2LQ-NVX-XCG","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/2AP-M63-5SX","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/27N-V8S-PBF","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/22D-7MM-2WG","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/1Z3-ZFY-RNG","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/1VX-YG4-C4A","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/1K8-D87-EKB","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/1F5-XVS-6YR","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/17E-0PL-S43","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/12F-4C7-1KA","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/10A-3EA-FHS","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/0ZC-DFV-J8T","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/05V-8BB-SEQ","62623f92fa33b432e3d7c136db2fd301"
"https://doi.org/TEST/012-HC1-FZR","62623f92fa33b432e3d7c136db2fd301"
