"clazz","cultivarEpithet","dateIdentified","externalClassificationSource","family","feedbackURL","genericName","genus","geoClassificationCode","geoName","identificationID","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifiedByID","infragenericEpithet","infraspecificEpithet","isAcceptedIdentification","kingdom","materialEntityID","mediaID","nameAccordingTo","namePublishedIn","namePublishedInYear","nomenclaturalCode","nomenclaturalStatus","nucleotideAnalysisID","nucleotideSequenceID","occurrenceID","order","organismID","phylum","scientificName","scientificNameAuthorship","scientificNameID","specificEpithet","subfamily","subgenus","taxonAssignmentMethod","taxonFormula","taxonID","taxonRank","taxonRemarks","typeDesignationType","typeStatus","verbatimIdentification","vernacularName"
"","","","","","","","","","","d4a118c647e70a187dd3beefce6427f2","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.20174","","","","","","","","","","","","","","","","","","","","","","","","","","Melanitta nigra Linnaeus, 1758",""
"","","","","","","","","","","b5c3c309f8d127efee7d1adf4b4ef3cb","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.173954","","","","","","","","","","","","","","","","","","","","","","","","","","Rhinocrypta lanceolata lanceolata Geoffroy St-Hilaire, I., 1832",""
"","","","","","","","","","","95278bd48a1ed520a7867d1dba7e6edf","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.76144","","","","","","","","","","","","","","","","","","","","","","","","","","Timalia pileata Horsfield, 1821",""
"","","","","","","","","","","5394af02ae69e678b050a59c6813a0bb","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.168725","","","","","","","","","","","","","","","","","","","","","","","","","","Henicorhina leucosticta ssp Cabanis, 1847",""
"","","","","","","","","","","71708e25b05e071eccd77f6b8e881bb1","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.42961","","","","","","","","","","","","","","","","","","","","","","","","","","Erithacus rubecula rubecula Linnaeus, 1758",""
"","","","","","","","","","","dbe8edd683e287e8d2041feb161b19eb","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.30432","","","","","","","","","","","","","","","","","","","","","","","","","","Sterna hirundo hirundo Linnaeus, 1758",""
"","","","","","","","","","","55c439caa0932e36a1ae905f6acc8aca","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.76237","","","","","","","","","","","","","","","","","","","","","","","","","","Alcippe pyrrhoptera (Bonaparte, 1850)",""
"","","","","","","","","","","a208bdcb3572585b33f0cca86071ebf7","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.164","","","","","","","","","","","","","","","","","","","","","","","","","","Garrulus glandarius glandarius Linnaeus, 1758",""
"","","","","","","","","","","9392a007cb9be452f661379e9be4566c","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.55634","","","","","","","","","","","","","","","","","","","","","","","","","","anthus rufulus malayensis Eyton, 1839",""
"","","","","","","","","","","2d7ad34f0f28e1ca9fa924e2bac3b81f","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.86611","","","","","","","","","","","","","","","","","","","","","","","","","","Panurus biarmicus biarmicus (Linnaeus, 1758)",""
"","","","","","","","","","","0b3014348daf570ed2397e139de7aeca","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.155164","","","","","","","","","","","","","","","","","","","","","","","","","","Saxicola rubicola rubicola Linnaeus, 1766",""
"","","","","","","","","","","3fbdb98b8707aebb6b42420694f927f4","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.41335","","","","","","","","","","","","","","","","","","","","","","","","","","Seicercus trivirgatus trivirgatus",""
"","","","","","","","","","","455bf5f15f5fd1364dc3278f86575a47","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.121703","","","","","","","","","","","","","","","","","","","","","","","","","","Alaemon alaudipes desertorum (Stanley, 1814)",""
"","","","","","","","","","","e05286f4cc8789a524b33f136bb5676c","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.89179","","","","","","","","","","","","","","","","","","","","","","","","","syntype","Cinclus pallasii tenuirostris Bonaparte, 1850",""
"","","","","","","","","","","4ebe67edd1635b507623f87dd7842b42","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.12991","","","","","","","","","","","","","","","","","","","","","","","","","","Garrulus glandarius glandarius Linnaeus, 1758",""
"","","","","","","","","","","419f5bdc49df57faf60bd1e9f1d32677","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134549","","","","","","","","","","","","","","","","","","","","","","","","","","Nectarinia sericea aspasioides Gray, 1860",""
"","","","","","","","","","","81794d82189dc94174e5948910bc8e87","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.22608","","","","","","","","","","","","","","","","","","","","","","","","","","Buteo buteo buteo Linnaeus, 1758",""
"","","","","","","","","","","9fb8a3c300a62da7756de148c6a3f464","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.126199","","","","","","","","","","","","","","","","","","","","","","","","","","Pycnonotus erythropthalmos salvadorii Sharpe, 1874",""
"","","","","","","","","","","bd922d382d224f8fc7927a9a4ad2f689","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.83178","","","","","","","","","","","","","","","","","","","","","","","","","","Trachyphonus erythrocephalus erythrocephalus Cabanis",""
"","","","","","","","","","","1395248a7ac95205fdde4e56e91d33af","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.85535","","","","","","","","","","","","","","","","","","","","","","","","","","Accipiter nisus nisus (Linnaeus)",""
"","","","","","","","","","","204805e5c91744b8a4b4d5517eb7b221","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.13240","","","","","","","","","","","","","","","","","","","","","","","","","","Anas acuta Linnaeus, 1758",""
"","","","","","","","","","","1b7e0d8f6ce832daafa1a8ed05912f43","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177712","","","","","","","","","","","","","","","","","","","","","","","","","","Prinia familiaris Horsfield, 1821",""
"","","","","","","","","","","7fa4d9f7cd0b8c8d5b04e5a5f1f49ca8","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.216759","","","","","","","","","","","","","","","","","","","","","","","","","","Lopholaimus antarcticus (Shaw)",""
"","","","","","","","","","","0b2614d777b17184845536ed300bebe3","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.146315","","","","","","","","","","","","","","","","","","","","","","","","","","Turdus merula merula Linnaeus, 1758",""
"","","","","","","","","","","fcdd89eb0e38e07b06ad898514c73c78","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.210840","","","","","","","","","","","","","","","","","","","","","","","","","","Tanygnathus megalorynchos megalorynchos (Boddaert)",""
"","","","","","","","","","","d0b14490f7dfb35740c45d73fdd3dcd8","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.195661","","","","","","","","","","","","","","","","","","","","","","","","","","Tyto rosenbergii (Schlegel, 1866)",""
"","","","","","","","","","","2a4a31f86a6969e87a8cfe55e0fdeafe","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.50234","","","","","","","","","","","","","","","","","","","","","","","","","","Emberiza schoeniclus schoeniclus (Linnaeus, 1758)",""
"","","","","","","","","","","5a7b6d66c9e413593d440b20cb3fff0e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.48901","","","","","","","","","","","","","","","","","","","","","","","","","","Calidris canutus canutus (Linnaeus, 1758)",""
"","","","","","","","","","","f13fde3c9b38dc5996187c92e55f0fcb","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.208197","","","","","","","","","","","","","","","","","","","","","","","","","","Kakatoe galerita triton (Temminck)",""
"","","","","","","","","","","ff025f3b19f79cdb1ed80a5fcab06da8","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.20175","","","","","","","","","","","","","","","","","","","","","","","","","","Melanitta nigra Linnaeus, 1758",""
"","","","","","","","","","","bf1c383235d59ce4ede2bd316c863733","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.27974","","","","","","","","","","","","","","","","","","","","","","","","","","Tyrannus savana monachus Hartlaub, 1844",""
"","","","","","","","","","","5a43a79400642dd611d38bb43e10ef8f","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.122916","","","","","","","","","","","","","","","","","","","","","","","","","","Anthus novaeseelandiae medius Wallace, 1863",""
"","","","","","","","","","","808ec826035f53ae31b0ae7b870452c8","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.54896","","","","","","","","","","","","","","","","","","","","","","","","","","Astrapia nigra ssp [new Onin ssp?] Gmelin, J.F., 1788",""
"","","","","","","","","","","d0fc187f0b2e5ad6fd5ded8c9e633c64","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.183417","","","","","","","","","","","","","","","","","","","","","","","","","","Sporophila minuta minuta (Linnaeus, 1758)",""
"","","","","","","","","","","601816371e3dc5bcdb020c53ff3f8690","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.97775","","","","","","","","","","","","","","","","","","","","","","","","","","Orthotomus sepium sepium Horsfield, 1821",""
"","","","","","","","","","","be956688a3fc41ef807f1c6f719689f7","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.18641","","","","","","","","","","","","","","","","","","","","","","","","","","Peneothello cyanus atricapilla (Hartert & Paludan, 1934)",""
"","","","","","","","","","","69a0cdf5c2c8901b0a505ea757f6de0e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.61675","","","","","","","","","","","","","","","","","","","","","","","","","","Pycnonotus aurigaster aurigaster (Vieillot, 1818)",""
"","","","","","","","","","","3d94c616e8999bada4dfe0dce325caf0","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.186385","","","","","","","","","","","","","","","","","","","","","","","","","","indet",""
"","","","","","","","","","","f86df10ade9df823dfd5046f6b22bb34","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.10274","","","","","","","","","","","","","","","","","","","","","","","","","","Picus viridis viridis Linnaeus, 1758",""
"","","","","","","","","","","fa26a1bd9e3d53b2d2b2860b79ed5564","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134511","","","","","","","","","","","","","","","","","","","","","","","","","","Philemon gilolensis (Bonaparte, 1851)",""
"","","","","","","","","","","88007033cc3c71493a865e451ca212b9","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.212830","","","","","","","","","","","","","","","","","","","","","","","","","","Crinifer concolor (A. Smith)",""
"","","","","","","","","","","94e0d35fe4552fa6f8de9e93dcfd335f","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.225173","","","","","","","","","","","","","","","","","","","","","","","","","","Rallus aquaticus aquaticus Linnaeus",""
"","","","","","","","","","","e78c09c4d28d74d45be333d9ea240c87","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.126748","","","","","","","","","","","","","","","","","","","","","","","","","","Aegithina tiphia subsp.",""
"","","","","","","","","","","166f881a0769b94ce9ee46716671536b","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.39238","","","","","","","","","","","","","","","","","","","","","","","","","","Asio otus otus (Linnaeus, 1758)",""
"","","","","","","","","","","25d1e192140f66e0f22a82fde6e31150","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.162334","","","","","","","","","","","","","","","","","","","","","","","","","","Percnostola rufifrons (Gmelin, JF, 1789)",""
"","","","","","","","","","","d3ce136ca8ab301ab52fef03ea48bb46","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.75369","","","","","","","","","","","","","","","","","","","","","","","","","","Stercorarius pomarinus Temminck, 1815",""
"","","","","","","","","","","929e9291ed329242c144d2f8f7b406f6","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.223949","","","","","","","","","","","","","","","","","","","","","","","","","","Charadrius falklandicus Latham, 1790",""
"","","","","","","","","","","9af313717720f7c8cca5d1390353c3e3","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.19679","","","","","","","","","","","","","","","","","","","","","","","","","","Clamator coromandus Linnaeus, 1766",""
"","","","","","","","","","","783edfd9f19d11d5a8e426ef17f37c5d","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.32583","","","","","","","","","","","","","","","","","","","","","","","","","","Tringa totanus eurhinus (Oberholser, 1900)",""
"","","","","","","","","","","3c8ecdb6379965af6f2b1606536f0ab0","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.189572","","","","","","","","","","","","","","","","","","","","","","","","","","Eriocnemis luciani (Bourcier, 1847)",""
"","","","","","","","","","","441a1709c7973fb696e32d6d98ab807a","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.72865","","","","","","","","","","","","","","","","","","","","","","","","","","Rostratula benghalensis benghalensis (Linnaeus, 1758)",""
"","","","","","","","","","","5c7a3fc70db87d7789c2f08d8f6f45ae","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.95728","","","","","","","","","","","","","","","","","","","","","","","","","","Pseudonigrita arnaudi arnaudi (Bonaparte, 1851)",""
"","","","","","","","","","","8750cf2cea448fb137052be5db786a60","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.136964","","","","","","","","","","","","","","","","","","","","","","","","","","Hippolais olivetorum (Strickland, 1837)",""
"","","","","","","","","","","4e915212cd4026cea01d6f796f024ed7","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.189783","","","","","","","","","","","","","","","","","","","","","","","","","","Oxypogon guerinii guerinii (Boissonneau, 1840)",""
"","","","","","","","","","","7d117f58c179406fb6163a0f2604706a","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.22721","","","","","","","","","","","","","","","","","","","","","","","","","","Fringilla montifringilla Linnaeus, 1758",""
"","","","","","","","","","","efdf77e6cc980fc7c62889d9cb0af484","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.150920","","","","","","","","","","","","","","","","","","","","","","","","","","Aethopyga siparaja siparaja (Raffles, 1822)",""
"","","","","","","","","","","0044a9639065b9d059ded532971e8b5e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.40520","","","","","","","","","","","","","","","","","","","","","","","","","","Malacocichla sepiaria sepiaria",""
"","","","","","","","","","","93e270d1882b6b5f5f55ee4f3aa5290d","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.199695","","","","","","","","","","","","","","","","","","","","","","","","","","Caprimulgus affinis affinis Horsf.",""
"","","","","","","","","","","9710b47db25467b79c23a1dbfb466fd7","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.107565","","","","","","","","","","","","","","","","","","","","","","","","","","Podiceps nigricollis nigricollis Brehm, C.L., 1831",""
"","","","","","","","","","","300c1d43804c6b429c296d55900c987e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.108731","","","","","","","","","","","","","","","","","","","","","","","","","","Nycticorax nycticorax nycticorax (Linnaeus)",""
"","","","","","","","","","","e419460de827d1c59600228d90aa0c3e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134385","","","","","","","","","","","","","","","","","","","","","","","","","","Notiomystis cincta cincta (Du Bus de Gisignies, 1839)",""
"","","","","","","","","","","2e7d96f8eb040bad44af6ada844be50f","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.70552","","","","","","","","","","","","","","","","","","","","","","","","","","Ducula aenea aenea (Linnaeus, 1766)",""
"","","","","","","","","","","44ebde15f4593ee78dab087bcdcba6e9","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177249","","","","","","","","","","","","","","","","","","","","","","","","","","Larus argentatus Pontoppidan, 1763",""
"","","","","","","","","","","0afe762184f82935ff9404fc451c97e2","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.219421","","","","","","","","","","","","","","","","","","","","","","","","","","Ocyphaps lophotes (Temminck)",""
"","","","","","","","","","","1d8b7668c0c909979def7bb8f7f3144e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.13392","","","","","","","","","","","","","","","","","","","","","","","","","","Lonchura cucullata cucullata Swainson, 1837",""
"","","","","","","","","","","9103926e237a26dd1db4f9269f7da9cb","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.53647","","","","","","","","","","","","","","","","","","","","","","","","","","Garrulax canorus taewanus Swinhoe, 1859",""
"","","","","","","","","","","1719689cf7a01233dbcd0dc89589414b","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.74916","","","","","","","","","","","","","","","","","","","","","","","","","","Cypsiurus parvus (Lichtenstein, 1823)",""
"","","","","","","","","","","8d5c69ea97a0ccb02c6795472eb9d2ea","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.16394","","","","","","","","","","","","","","","","","","","","","","","","","","Parus cristatus mitratus Brehm, 1831",""
"","","","","","","","","","","9d3df49dc23d3acd2522a14bf491bd47","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.153661","","","","","","","","","","","","","","","","","","","","","","","","","","Molothrus bonariensis bonariensis (Gmelin, 1789)",""
"","","","","","","","","","","3b8d1df12690dac174b70ba4cc743011","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.149027","","","","","","","","","","","","","","","","","","","","","","","","","","Emberiza tahapisi septemstriata Rüppell, 1840",""
"","","","","","","","","","","e9ce651d075ec64339ed8a14bc101858","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.56155","","","","","","","","","","","","","","","","","","","","","","","","","","Accipiter nisus nisus (Linnaeus)",""
"","","","","","","","","","","23fd08fd74c1545bf5739d0ab85d463d","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.33696","","","","","","","","","","","","","","","","","","","","","","","","","","Pelecanus occidentalis carolinensis Gmelin, J.F., 1789",""
"","","","","","","","","","","bce3d7d51b96075948868dfe007d2d4b","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.230205","","","","","","","","","","","","","","","","","","","","","","","","","","Anser albifrons albifrons (Scop.)",""
"","","","","","","","","","","90416bc026e2d21dfe3fbb8205cf9bf0","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.254786","","","","","","","","","","","","","","","","","","","","","","","","","","Euphonia nigricollis Vieillot, 1819",""
"","","","","","","","","","","2cd86becdc64c37407f8cf6821a41b78","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.23597","","","","","","","","","","","","","","","","","","","","","","","","","","Philomachus pugnax Linnaeus, 1758",""
"","","","","","","","","","","fd9134826c41b0eb778d38792230c490","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.209780","","","","","","","","","","","","","","","","","","","","","","","","","","Psittrichas fulgidus (Lesson)",""
"","","","","","","","","","","c66e44959d9f744ba7ac2f38bf0bcce1","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.11517","","","","","","","","","","","","","","","","","","","","","","","","","","Sterna sandvicensis eurygnatha Saunders, 1876",""
"","","","","","","","","","","1d883294eace520b3da1d1fe36ed2c6c","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.46311","","","","","","","","","","","","","","","","","","","","","","","","","","Motacilla cinerea cinerea Tunstall, 1771",""
"","","","","","","","","","","f47d3c53d41ba7568fd1aad1672958b6","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.203562","","","","","","","","","","","","","","","","","","","","","","","","","","Dryocopus javensis parvus (Richmond)",""
"","","","","","","","","","","73a7f3dc92f9f53d77798fd86542ac12","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.208622","","","","","","","","","","","","","","","","","","","","","","","","","","Aratinga pertinax pertinax (Linnaeus)",""
"","","","","","","","","","","7c19ad31dd71b0794e155bd8fdfb33d2","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.179677","","","","","","","","","","","","","","","","","","","","","","","","","","Ducula luctuosa (Temminck, 1825)",""
"","","","","","","","","","","9400d7d091f609387a2683b4f2ad2232","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.63087.b","","","","","","","","","","","","","","","","","","","","","","","","","","Collocalia esculenta linchi Horsfield and Moore, F., 1854",""
"","","","","","","","","","","ab82c0c1c8c3504176c2563bf64a7e53","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.153305","","","","","","","","","","","","","","","","","","","","","","","","","","Cacicus haemorrhous affinis Swainson, 1834",""
"","","","","","","","","","","c02979ee157260865a2a088ceca326f5","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.143308","","","","","","","","","","","","","","","","","","","","","","","","","","Aplonis atrifusca (Peale, 1848)",""
"","","","","","","","","","","71e7e677cbaedcd42374f095e5cb5b8f","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.5070242.c","","","","","","","","","","","","","","","","","","","","","","","","","","Jynx ruficollis Wagler, 1830",""
"","","","","","","","","","","4a0b0e41c8e8c23214f0df0c6b1151e4","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.26347","","","","","","","","","","","","","","","","","","","","","","","","","","sylvia borin borin (Boddaert, 1783)",""
"","","","","","","","","","","1264c3ca70894fb0b25eab14ee5a5552","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.121916","","","","","","","","","","","","","","","","","","","","","","","","","","Lullula arborea arborea (Linnaeus, 1758)",""
"","","","","","","","","","","563486dfa002af42f798cf1a1cbd19ea","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.9571","","","","","","","","","","","","","","","","","","","","","","","","","","Zonotrichia albicollis Gmelin, J.F., 1789",""
"","","","","","","","","","","2b4799ab5643d1f4c7ea6adae270f20e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.100019","","","","","","","","","","","","","","","","","","","","","","","","","","Dicrurus hottentottus suluensis Hartert, 1902",""
"","","","","","","","","","","a238d26c0373d1c47ded81edd3e4bd1d","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.15127","","","","","","","","","","","","","","","","","","","","","","","","","","Charmosyna placentis occidentalis Mayr",""
"","","","","","","","","","","7beee488dd1fa19586cf23693f59df58","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.61338","","","","","","","","","","","","","","","","","","","","","","","","","","Hemiprocne comata comata (Temminck, 1824)",""
"","","","","","","","","","","e08a29ba3da8323c939461bafc6fc22c","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177206","","","","","","","","","","","","","","","","","","","","","","","","","","Falco tinnunculus tinnunculus Linnaeus, 1758",""
"","","","","","","","","","","2acdd2ca6fff092c0d7e85cb792ee49e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.252950","","","","","","","","","","","","","","","","","","","","","","","","","","Perdix perdix (Linnaeus)",""
"","","","","","","","","","","0c697ab42cc8bb7394aaa3a3fbc117e1","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.140130","","","","","","","","","","","","","","","","","","","","","","","","","","Garrulus glandarius glandarius (Linnaeus, 1758)",""
"","","","","","","","","","","a2e1a8475eb0f1ad3e2f7e925dfceaca","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.49773","","","","","","","","","","","","","","","","","","","","","","","","","","Turdus merula merula Linnaeus, 1758",""
"","","","","","","","","","","be4f1f891f3297e1bccbb550ebbb020e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.14478","","","","","","","","","","","","","","","","","","","","","","","","","","Saxicola torquatus torquatus Linnaeus, 1766",""
"","","","","","","","","","","e0c40f8f72fe94c03bbf591e6dd108c7","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.64307","","","","","","","","","","","","","","","","","","","","","","","","","","Stachyris thoracica thoracica (Temminck, 1821)",""
"","","","","","","","","","","c9448e1bb39505de101fbbaab588e130","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.15668","","","","","","","","","","","","","","","","","","","","","","","","","","Circus aeruginosus aeruginosus (Linnaeus, 1758)",""
"","","","","","","","","","","80c9a2cefe3affb43813cbda1795064e","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.197796","","","","","","","","","","","","","","","","","","","","","","","","","","Speotyto cunicularia cunicularia (Molina)",""
"","","","","","","","","","","62a0bc350bf135d2ce05f9217d922728","","","","","","","","true","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.39545","","","","","","","","","","","","","","","","","","","","","","","","","","Ciconia ciconia ciconia (Linnaeus, 1758)",""
